Test Description,Passed,Reason
Check existence of `pc6b.startup` file,True,OK
Verifying the IP address (10.0.12.1/30) assigned to eth0 of r1,True,OK
Verifying the IP address (10.0.13.1/30) assigned to eth1 of r1,True,OK
Verifying the IP address (192.168.1.1/24) assigned to eth2 of r1,True,OK
Verifying the IP address (10.0.12.2/30) assigned to eth0 of r2,True,OK
Verifying the IP address (10.0.24.1/30) assigned to eth1 of r2,True,OK
Verifying the IP address (10.0.25.1/30) assigned to eth2 of r2,True,OK
Verifying the IP address (192.168.2.1/24) assigned to eth3 of r2,True,OK
Verifying the IP address (10.0.13.2/30) assigned to eth0 of r3,True,OK
Verifying the IP address (10.0.35.1/30) assigned to eth1 of r3,True,OK
Verifying the IP address (192.168.3.1/24) assigned to eth2 of r3,True,OK
Verifying the IP address (10.0.24.2/30) assigned to eth0 of r4,True,OK
Verifying the IP address (10.0.46.1/30) assigned to eth1 of r4,True,OK
Verifying the IP address (192.168.4.1/24) assigned to eth2 of r4,True,OK
Verifying the IP address (10.0.25.2/30) assigned to eth0 of r5,True,OK
Verifying the IP address (10.0.35.2/30) assigned to eth1 of r5,True,OK
Verifying the IP address (10.0.56.1/30) assigned to eth2 of r5,True,OK
Verifying the IP address (192.168.5.1/24) assigned to eth3 of r5,True,OK
Verifying the IP address (10.0.46.2/30) assigned to eth0 of r6,True,OK
Verifying the IP address (10.0.56.2/30) assigned to eth1 of r6,True,OK
Verifying the IP address (192.168.6.1/24) assigned to eth2 of r6,True,OK
Verifying the IP address (192.168.1.10/24) assigned to eth0 of client,True,OK
Verifying the IP address (192.168.1.53/24) assigned to eth0 of localdns,True,OK
Verifying the IP address (192.168.2.53/24) assigned to eth0 of rootdns,True,OK
Verifying the IP address (192.168.3.53/24) assigned to eth0 of tlddns,True,OK
Verifying the IP address (192.168.4.53/24) assigned to eth0 of authdns,True,OK
Verifying the IP address (192.168.4.80/24) assigned to eth0 of web,True,OK
Verifying the IP address (192.168.5.80/24) assigned to eth0 of main,True,OK
Verifying the IP address (192.168.6.10/24) assigned to eth0 of pc6a,True,OK
Verifying the IP address (192.168.6.11/24) assigned to eth0 of pc6b,True,OK
Verifying `research.org` reachable from device `client`,False,ping: research.org: Temporary failure in name resolution
Verifying `main.research.org` reachable from device `client`,False,ping: main.research.org: Temporary failure in name resolution
Checking the routing table of r1,True,OK
Checking the routing table of r2,True,OK
Checking the routing table of r3,True,OK
Checking the routing table of r4,True,OK
Checking the routing table of r5,True,OK
Checking the routing table of r6,True,OK
Checking the routing table of client,True,OK
Checking the routing table of localdns,True,OK
Checking the routing table of rootdns,True,OK
Checking the routing table of tlddns,True,OK
Checking the routing table of authdns,True,OK
Checking the routing table of web,True,OK
Checking the routing table of main,True,OK
Checking the routing table of pc6a,True,OK
Checking the routing table of pc6b,True,OK
Checking on `rootdns` that `192.168.2.53` is the authority for domain `.`,False,named on rootdns is running but answered with SERVFAIL when quering for .
Checking on `rootdns` that `192.168.2.53` is the authority for domain `.`,False,named on rootdns is running but answered with SERVFAIL when quering for .
Checking on `localdns` that `192.168.2.53` is the authority for domain `.`,False,named on localdns is running but answered with SERVFAIL when quering for .
Checking on `tlddns` that `192.168.3.53` is the authority for domain `org`,False,named on tlddns is running but answered with SERVFAIL when quering for org
Checking on `authdns` that `192.168.4.53` is the authority for domain `research.org`,False,named on authdns is running but answered with SERVFAIL when quering for research.org
Checking that `192.168.1.53` is the local name server for device `client`,True,OK
Checking correctness of DNS records,False,"client resolve A research.org with IP ;; communications error to 192.168.1.53#53: timed out
;; communications error to 192.168.1.53#53: timed out instead of ['192.168.4.80']"
Checking correctness of DNS records,False,"client resolve A main.research.org with IP ;; communications error to 192.168.1.53#53: timed out
;; communications error to 192.168.1.53#53: timed out instead of ['192.168.5.80']"
HTTP check 'http://192.168.4.80/' on web status,True,HTTP 200 == 200
HTTP check 'http://192.168.5.80/' on main status,True,HTTP 200 == 200
